,Unnamed: 0,_id,coc,con,brc,brn,OC,BCM,BC,MBC,SCA,SC,ST,year
192,192,62b0ba0e789189e90001606d,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",EE,ELECTRICAL AND ELECTRONICS ENGG.,100502.0,,,,,,,2018
193,193,62b0ba0e789189e90001606f,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",IT,INFORMATION TECHNOLOGY,40628.0,58639.0,51203.0,75225.0,,100274.0,,2018
194,194,62b0ba0e789189e900016070,1149,"St. JOSEPH'S INSTITUTE OF TECHNOLOGY,OLD MAMALLAPURAM ROAD,KANCHEEPURAM DIST, PIN - 600119.",ME,MECHANICAL ENGINEERING,59217.0,79111.0,101391.0,93055.0,,103185.0,,2018
195,195,62b0ba0e789189e900016071,1150,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",AG,AGRICULTURE ENGINEERING,69403.0,,87723.0,96856.0,,76514.0,,2018
196,196,62b0ba0e789189e900016072,1150,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",BM,BIO MEDICAL ENGINEERING,103187.0,,,,,,,2018
197,197,62b0ba0e789189e900016073,1150,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",EC,ELECTRONICS AND COMMUNICATION ENGG.,102580.0,,,,,,,2018
198,198,62b0ba0e789189e900016074,1150,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",FD,FOOD TECHNOLOGY,101303.0,,,,,,,2018
199,199,62b0ba0e789189e900016076,1150,"SRI JAYARAM INSTITUTE OF ENGINEERING AND TECHNOLOGY,51N, ELAVUR, 58N, NATHAM,,THIRUVALLUR DIST, PIN - 601201.",ME,MECHANICAL ENGINEERING,88025.0,,,,,,,2018
200,200,62b0ba0e789189e900016075,1157,"SHRI SITHESWARAR ENGINEERING COLLEGE,KALAVAI ROAD, POONGODU,,VELLORE DIST, PIN - 632503.",CE,CIVIL ENGINEERING,73539.0,,,,,,,2018
201,201,62b0ba0e789189e900016077,1157,"SHRI SITHESWARAR ENGINEERING COLLEGE,KALAVAI ROAD, POONGODU,,VELLORE DIST, PIN - 632503.",CS,COMPUTER SCIENCE AND ENGG.,95921.0,,,,,,,2018
202,202,62b0ba0e789189e900016078,1157,"SHRI SITHESWARAR ENGINEERING COLLEGE,KALAVAI ROAD, POONGODU,,VELLORE DIST, PIN - 632503.",ME,MECHANICAL ENGINEERING,100612.0,,,,,,,2018
203,203,62b0ba0e789189e900016079,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",CE,CIVIL ENGINEERING,103231.0,,,,,,,2018
204,204,62b0ba0e789189e90001607b,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",CS,COMPUTER SCIENCE AND ENGG.,103332.0,,,,,,,2018
205,205,62b0ba0e789189e90001607c,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",EC,ELECTRONICS AND COMMUNICATION ENGG.,100586.0,,,,,,,2018
206,206,62b0ba0e789189e90001607d,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",EE,ELECTRICAL AND ELECTRONICS ENGG.,103408.0,,,,,,,2018
207,207,62b0ba0e789189e90001607a,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",IT,INFORMATION TECHNOLOGY,90940.0,,95989.0,,,100211.0,,2018
208,208,62b0ba0e789189e90001607e,1201,"ARIGNAR ANNA INSTITUTE OF SCIENCE AND TECHNOLOGY,CHENNAI-BANGALORE HIGHWAY,,KANCHEEPURAM DIST, PIN - 602117.",ME,MECHANICAL ENGINEERING,103426.0,,,,,,,2018
209,209,62b0ba0e789189e900016080,1202,"D M I COLLEGE OF ENGINEERING,MEVALLUR KUPPAM, 'B' VILLAGE,KANCHEEPURAM DIST, PIN - 600123.",CE,CIVIL ENGINEERING,102420.0,,,,,,,2018
