,Unnamed: 0,_id,coc,con,brc,brn,BC,BCM,MBC,OC,SC,SCA,ST,year
1918,1918,62b0bab0ccc07e59eb46c55f,3815,"Pavendhar Bharathidasan College of Engineering and Technology, Pudukkottai Main Road, Tiruchirappalli District 620024",CS,Computer Science and Engineering,,,,95878.0,,,,2019
1919,1919,62b0bab0ccc07e59eb46c560,3815,"Pavendhar Bharathidasan College of Engineering and Technology, Pudukkottai Main Road, Tiruchirappalli District 620024",EC,Electronics and Communication Engineering,,,,32464.0,,,,2019
1920,1920,62b0bab0ccc07e59eb46c565,3815,"Pavendhar Bharathidasan College of Engineering and Technology, Pudukkottai Main Road, Tiruchirappalli District 620024",IT,Information Technology,,,,92048.0,,,,2019
1921,1921,62b0bab0ccc07e59eb46c568,3815,"Pavendhar Bharathidasan College of Engineering and Technology, Pudukkottai Main Road, Tiruchirappalli District 620024",ME,Mechanical Engineering,,,,97422.0,,,,2019
1922,1922,62b0bab0ccc07e59eb46c563,3815,"Pavendhar Bharathidasan College of Engineering and Technology, Pudukkottai Main Road, Tiruchirappalli District 620024",TX,Textile Technology,,,,100250.0,,,,2019
1923,1923,62b0bab0ccc07e59eb46c566,3817,"Roever Engineering College, Elambalur, Perambalur District 621212",CE,Civil Engineering,,,,99481.0,,,,2019
1924,1924,62b0bab0ccc07e59eb46c567,3817,"Roever Engineering College, Elambalur, Perambalur District 621212",CS,Computer Science and Engineering,95091.0,,100744.0,70305.0,83438.0,64647.0,,2019
1925,1925,62b0bab0ccc07e59eb46c569,3817,"Roever Engineering College, Elambalur, Perambalur District 621212",EC,Electronics and Communication Engineering,,,,101214.0,,56159.0,,2019
1926,1926,62b0bab0ccc07e59eb46c56c,3817,"Roever Engineering College, Elambalur, Perambalur District 621212",EE,Electrical and Electronics Engineering,,,,101573.0,,85519.0,,2019
1927,1927,62b0bab0ccc07e59eb46c56f,3817,"Roever Engineering College, Elambalur, Perambalur District 621212",ME,Mechanical Engineering,99086.0,,94447.0,85906.0,99429.0,,,2019
1928,1928,62b0bab0ccc07e59eb46c570,3819,"Saranathan College of  Engineering, Panjappur, Tiruchirappalli District  620012",CE,Civil Engineering,100627.0,,90236.0,70051.0,74854.0,99171.0,,2019
1929,1929,62b0bab0ccc07e59eb46c571,3819,"Saranathan College of  Engineering, Panjappur, Tiruchirappalli District  620012",CS,Computer Science and Engineering,30744.0,31863.0,42456.0,21593.0,60203.0,72254.0,95607.0,2019
1930,1930,62b0bab0ccc07e59eb46c572,3819,"Saranathan College of  Engineering, Panjappur, Tiruchirappalli District  620012",EC,Electronics and Communication Engineering,35558.0,63453.0,55973.0,21384.0,99465.0,95917.0,,2019
1931,1931,62b0bab0ccc07e59eb46c574,3819,"Saranathan College of  Engineering, Panjappur, Tiruchirappalli District  620012",EE,Electrical and Electronics Engineering,66829.0,96652.0,95367.0,47088.0,48522.0,,,2019
1932,1932,62b0bab0ccc07e59eb46c573,3819,"Saranathan College of  Engineering, Panjappur, Tiruchirappalli District  620012",IC,Instrumentation and Control Engineering,92942.0,,98105.0,61525.0,81017.0,,,2019
1933,1933,62b0bab0ccc07e59eb46c575,3819,"Saranathan College of  Engineering, Panjappur, Tiruchirappalli District  620012",IT,Information Technology,36037.0,39900.0,56613.0,28410.0,83998.0,,,2019
1934,1934,62b0bab0ccc07e59eb46c576,3819,"Saranathan College of  Engineering, Panjappur, Tiruchirappalli District  620012",ME,Mechanical Engineering,79976.0,85268.0,100440.0,47274.0,99476.0,,69401.0,2019
1935,1935,62b0bab0ccc07e59eb46c577,3820,"Trichy Engineering College, Konalai, Tiruchirappalli District 621132",CE,Civil Engineering,,,,93476.0,,,,2019
1936,1936,62b0bab0ccc07e59eb46c578,3820,"Trichy Engineering College, Konalai, Tiruchirappalli District 621132",CS,Computer Science and Engineering,,,,100379.0,,,,2019
1937,1937,62b0bab0ccc07e59eb46c579,3820,"Trichy Engineering College, Konalai, Tiruchirappalli District 621132",EC,Electronics and Communication Engineering,,,,79627.0,,,,2019
1938,1938,62b0bab0ccc07e59eb46c57a,3820,"Trichy Engineering College, Konalai, Tiruchirappalli District 621132",EE,Electrical and Electronics Engineering,,,,100225.0,,,,2019
1939,1939,62b0bab0ccc07e59eb46c57b,3820,"Trichy Engineering College, Konalai, Tiruchirappalli District 621132",MC,Mechatronics,,,,98871.0,,,,2019
1940,1940,62b0bab0ccc07e59eb46c57d,3820,"Trichy Engineering College, Konalai, Tiruchirappalli District 621132",ME,Mechanical Engineering,,,,101455.0,,,,2019
1941,1941,62b0bab0ccc07e59eb46c57c,3821,"A R J College of Engineering and Technology, Mannargudi Taluk, Thiruvarur District 614001",CE,Civil Engineering,,,,93868.0,,,,2019
1942,1942,62b0bab0ccc07e59eb46c57f,3821,"A R J College of Engineering and Technology, Mannargudi Taluk, Thiruvarur District 614001",CS,Computer Science and Engineering,,,,100719.0,,,,2019
1943,1943,62b0bab0ccc07e59eb46c57e,3821,"A R J College of Engineering and Technology, Mannargudi Taluk, Thiruvarur District 614001",EC,Electronics and Communication Engineering,,,,100393.0,,,,2019
1944,1944,62b0bab0ccc07e59eb46c584,3821,"A R J College of Engineering and Technology, Mannargudi Taluk, Thiruvarur District 614001",EE,Electrical and Electronics Engineering,,,,99806.0,,,,2019
1945,1945,62b0bab0ccc07e59eb46c583,3821,"A R J College of Engineering and Technology, Mannargudi Taluk, Thiruvarur District 614001",ME,Mechanical Engineering,,,,99244.0,,,,2019
1946,1946,62b0bab0ccc07e59eb46c582,3822,"Dr. Navalar Nedunchezhian College of Engineering, Tholudur, Cuddalore District 606303",CS,Computer Science and Engineering,,,,95344.0,,,,2019
1947,1947,62b0bab0ccc07e59eb46c581,3822,"Dr. Navalar Nedunchezhian College of Engineering, Tholudur, Cuddalore District 606303",EE,Electrical and Electronics Engineering,,,,93290.0,,,,2019
1948,1948,62b0bab0ccc07e59eb46c580,3822,"Dr. Navalar Nedunchezhian College of Engineering, Tholudur, Cuddalore District 606303",ME,Mechanical Engineering,,,,101591.0,,,,2019
1949,1949,62b0bab0ccc07e59eb46c586,3823,"Srinivasan Engineering College, Thuraiyur Road, Perambalur District 621212",AE,Aeronautical Engineering,100586.0,,95844.0,76101.0,89879.0,,,2019
1950,1950,62b0bab0ccc07e59eb46c587,3823,"Srinivasan Engineering College, Thuraiyur Road, Perambalur District 621212",CS,Computer Science and Engineering,101359.0,99487.0,87822.0,60772.0,100943.0,101029.0,,2019
1951,1951,62b0bab0ccc07e59eb46c585,3823,"Srinivasan Engineering College, Thuraiyur Road, Perambalur District 621212",ME,Mechanical Engineering,101098.0,85822.0,99379.0,73872.0,99124.0,78099.0,,2019
1952,1952,62b0bab0ccc07e59eb46c588,3825,"St. Josephs College Of Engineering And Technology, Elupatti Village, Rawaspatti Post, Thanjavur District 613403",CS,Computer Science and Engineering,,,,99090.0,,,,2019
1953,1953,62b0bab0ccc07e59eb46c589,3825,"St. Josephs College Of Engineering And Technology, Elupatti Village, Rawaspatti Post, Thanjavur District 613403",EC,Electronics and Communication Engineering,,,,82842.0,,,,2019
1954,1954,62b0bab0ccc07e59eb46c58a,3825,"St. Josephs College Of Engineering And Technology, Elupatti Village, Rawaspatti Post, Thanjavur District 613403",EE,Electrical and Electronics Engineering,,,,83913.0,,,,2019
1955,1955,62b0bab0ccc07e59eb46c58b,3825,"St. Josephs College Of Engineering And Technology, Elupatti Village, Rawaspatti Post, Thanjavur District 613403",ME,Mechanical Engineering,,,,101450.0,,,,2019
1956,1956,62b0bab0ccc07e59eb46c58d,3826,"Kongunadu College of Engineering and Technology, Tholurpatti, Thottiyam, Tiruchirappalli District 621215",CE,Civil Engineering,96207.0,,95395.0,88380.0,,,,2019
1957,1957,62b0bab0ccc07e59eb46c58c,3826,"Kongunadu College of Engineering and Technology, Tholurpatti, Thottiyam, Tiruchirappalli District 621215",CS,Computer Science and Engineering,49776.0,90719.0,56941.0,23253.0,82200.0,67849.0,,2019
1958,1958,62b0bab0ccc07e59eb46c58e,3826,"Kongunadu College of Engineering and Technology, Tholurpatti, Thottiyam, Tiruchirappalli District 621215",EC,Electronics and Communication Engineering,57090.0,89157.0,70330.0,43258.0,90585.0,96218.0,,2019
1959,1959,62b0bab0ccc07e59eb46c58f,3826,"Kongunadu College of Engineering and Technology, Tholurpatti, Thottiyam, Tiruchirappalli District 621215",EE,Electrical and Electronics Engineering,100913.0,90345.0,93366.0,65557.0,99876.0,,,2019
1960,1960,62b0bab0ccc07e59eb46c591,3826,"Kongunadu College of Engineering and Technology, Tholurpatti, Thottiyam, Tiruchirappalli District 621215",IT,Information Technology,52621.0,44843.0,60602.0,33994.0,96292.0,86934.0,,2019
1961,1961,62b0bab0ccc07e59eb46c590,3826,"Kongunadu College of Engineering and Technology, Tholurpatti, Thottiyam, Tiruchirappalli District 621215",ME,Mechanical Engineering,100630.0,95410.0,96621.0,60858.0,96019.0,101156.0,64760.0,2019
1962,1962,62b0bab0ccc07e59eb46c592,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",CE,Civil Engineering,,,,101652.0,,,,2019
1963,1963,62b0bab0ccc07e59eb46c593,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",CS,Computer Science and Engineering,99177.0,77093.0,100658.0,77011.0,101213.0,100388.0,,2019
1964,1964,62b0bab0ccc07e59eb46c594,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",EC,Electronics and Communication Engineering,91646.0,,,69828.0,96848.0,,,2019
1965,1965,62b0bab0ccc07e59eb46c595,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",EE,Electrical and Electronics Engineering,95186.0,85559.0,98942.0,79845.0,101168.0,,,2019
1966,1966,62b0bab0ccc07e59eb46c596,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",IT,Information Technology,94079.0,79005.0,91221.0,61092.0,99943.0,101643.0,,2019
1967,1967,62b0bab0ccc07e59eb46c597,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",ME,Mechanical Engineering,101295.0,99634.0,101437.0,87407.0,101338.0,,,2019
1968,1968,62b0bab0ccc07e59eb46c598,3830,"K Ramakrishnan College of Engineering, Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",CS,Computer Science and Engineering,49862.0,53294.0,57777.0,34441.0,94995.0,67617.0,,2019
1969,1969,62b0bab0ccc07e59eb46c599,3830,"K Ramakrishnan College of Engineering, Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",EC,Electronics and Communication Engineering,64537.0,68072.0,79757.0,35559.0,79740.0,89876.0,,2019
1970,1970,62b0bab0ccc07e59eb46c59a,3830,"K Ramakrishnan College of Engineering, Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",EE,Electrical and Electronics Engineering,69471.0,54462.0,90832.0,43710.0,86443.0,82590.0,,2019
1971,1971,62b0bab0ccc07e59eb46c59b,3830,"K Ramakrishnan College of Engineering, Kariyamanickam Road, Samayapuram, Manachanallur Taluk, Tiruchirappalli District 621112",ME,Mechanical Engineering,96126.0,84951.0,67770.0,59517.0,87973.0,,,2019
1972,1972,62b0bab0ccc07e59eb46c59c,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",CE,Civil Engineering,,,,49426.0,,,,2019
1973,1973,62b0bab0ccc07e59eb46c59d,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",CS,Computer Science and Engineering,98273.0,,93528.0,85797.0,95018.0,,,2019
1974,1974,62b0bab0ccc07e59eb46c59e,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",EC,Electronics and Communication Engineering,,,,91573.0,,,,2019
1975,1975,62b0bab0ccc07e59eb46c59f,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",EE,Electrical and Electronics Engineering,,,,93826.0,,,,2019
1976,1976,62b0bab0ccc07e59eb46c5a0,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",IT,Information Technology,,,,97216.0,,40607.0,,2019
1977,1977,62b0bab0ccc07e59eb46c5a3,3831,"Indra Ganesan College of Engineering, Madurai Main Road, Manikandam, Tiruchirappalli District 620012",ME,Mechanical Engineering,,,,101666.0,,,,2019
1978,1978,62b0bab0ccc07e59eb46c5a1,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",AE,Aeronautical Engineering,,,,91195.0,,,,2019
1979,1979,62b0bab0ccc07e59eb46c5a2,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",CE,Civil Engineering,,,,89203.0,,,,2019
1980,1980,62b0bab0ccc07e59eb46c5a4,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",CS,Computer Science and Engineering,98849.0,88267.0,94843.0,69254.0,79972.0,,,2019
1981,1981,62b0bab0ccc07e59eb46c5a5,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",EC,Electronics and Communication Engineering,100629.0,,,75522.0,,,,2019
1982,1982,62b0bab0ccc07e59eb46c5a6,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",EE,Electrical and Electronics Engineering,,,,89897.0,,,,2019
1983,1983,62b0bab0ccc07e59eb46c5a7,3833,"Parisutham Institute of Technology and Science, Ring Road, Nanjikottai, Thanjavur District 613006",ME,Mechanical Engineering,,,,101142.0,,,,2019
1984,1984,62b0bab0ccc07e59eb46c5a9,3841,"C.A.R.E Group of Institutions, Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",CE,Civil Engineering,,,,62520.0,,,,2019
1985,1985,62b0bab0ccc07e59eb46c5b3,3841,"C.A.R.E Group of Institutions, Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",CS,Computer Science and Engineering,99212.0,,,89644.0,,,,2019
1986,1986,62b0bab0ccc07e59eb46c5a8,3841,"C.A.R.E Group of Institutions, Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",EC,Electronics and Communication Engineering,,,,91171.0,,,,2019
1987,1987,62b0bab0ccc07e59eb46c5aa,3841,"C.A.R.E Group of Institutions, Thayanoor Village, Thayanoor Village, Kuttappatti, Srirangam Taluk, Tiruchirappalli District 620009",ME,Mechanical Engineering,,,,98018.0,,,,2019
1988,1988,62b0bab0ccc07e59eb46c5ab,3843,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",CE,Civil Engineering,,,,101496.0,,,,2019
1989,1989,62b0bab0ccc07e59eb46c5b2,3843,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",CS,Computer Science and Engineering,98416.0,,97357.0,70782.0,95490.0,,,2019
1990,1990,62b0bab0ccc07e59eb46c5b0,3843,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",EC,Electronics and Communication Engineering,70304.0,,,98978.0,,,,2019
1991,1991,62b0bab0ccc07e59eb46c5ae,3843,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",EE,Electrical and Electronics Engineering,99864.0,,101433.0,86889.0,97710.0,,,2019
1992,1992,62b0bab0ccc07e59eb46c5b1,3843,"M R K Institute of Technology, Nattarmangalam Village, Kattumannarkoil, Cuddalore District 608306",ME,Mechanical Engineering,95639.0,,100842.0,85946.0,99719.0,,,2019
1993,1993,62b0bab0ccc07e59eb46c5ad,3844,"Shivani Engineering College, Ammapettai, Srirangam, Tiruchirappalli District 620009",EC,Electronics and Communication Engineering,,,,79698.0,,,,2019
1994,1994,62b0bab0ccc07e59eb46c5ac,3844,"Shivani Engineering College, Ammapettai, Srirangam, Tiruchirappalli District 620009",EE,Electrical and Electronics Engineering,,,,96037.0,,,,2019
1995,1995,62b0bab0ccc07e59eb46c5af,3844,"Shivani Engineering College, Ammapettai, Srirangam, Tiruchirappalli District 620009",ME,Mechanical Engineering,,,,82111.0,,,,2019
1996,1996,62b0bab0ccc07e59eb46c5b4,3845,"Imayam College of Engineering, Kannanur, Thuraiyur, Tiruchirappalli District 621206",CE,Civil Engineering,,,,98755.0,,,,2019
1997,1997,62b0bab0ccc07e59eb46c5b5,3845,"Imayam College of Engineering, Kannanur, Thuraiyur, Tiruchirappalli District 621206",CS,Computer Science and Engineering,100332.0,,96278.0,87750.0,97682.0,96866.0,,2019
1998,1998,62b0bab0ccc07e59eb46c5b6,3845,"Imayam College of Engineering, Kannanur, Thuraiyur, Tiruchirappalli District 621206",EC,Electronics and Communication Engineering,93034.0,99153.0,97605.0,83444.0,101456.0,94595.0,88299.0,2019
1999,1999,62b0bab0ccc07e59eb46c5b7,3845,"Imayam College of Engineering, Kannanur, Thuraiyur, Tiruchirappalli District 621206",EE,Electrical and Electronics Engineering,99503.0,,,94767.0,96958.0,99594.0,,2019
2000,2000,62b0bab1ccc07e59eb46c5b8,3845,"Imayam College of Engineering, Kannanur, Thuraiyur, Tiruchirappalli District 621206",ME,Mechanical Engineering,,,,99246.0,,,,2019
2001,2001,62b0bab1ccc07e59eb46c5b9,3846,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",CE,Civil Engineering,,,,92096.0,,,,2019
2002,2002,62b0bab1ccc07e59eb46c5ba,3846,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",CS,Computer Science and Engineering,98267.0,98442.0,100171.0,77548.0,95108.0,89982.0,,2019
2003,2003,62b0bab1ccc07e59eb46c5bb,3846,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",EC,Electronics and Communication Engineering,,,,92501.0,,,,2019
2004,2004,62b0bab1ccc07e59eb46c5bf,3846,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",EE,Electrical and Electronics Engineering,,,,100696.0,,,,2019
2005,2005,62b0bab1ccc07e59eb46c5bc,3846,"Mother Terasa College of Engineering and Technology, Mettusalai Post and Taluk, Pudukkottai District 622102",ME,Mechanical Engineering,,,,101435.0,,,,2019
2006,2006,62b0bab1ccc07e59eb46c5bd,3847,"Roever College of Engineering and Technology, Elambalur, Perambalur District 621212",BT,Bio Technology,,,,84421.0,,94545.0,,2019
2007,2007,62b0bab1ccc07e59eb46c5be,3847,"Roever College of Engineering and Technology, Elambalur, Perambalur District 621212",CH,Chemical Engineering,81180.0,,83014.0,70143.0,85094.0,,,2019
2008,2008,62b0bab1ccc07e59eb46c5c0,3847,"Roever College of Engineering and Technology, Elambalur, Perambalur District 621212",CS,Computer Science and Engineering,,,,99431.0,,,,2019
2009,2009,62b0bab1ccc07e59eb46c5c1,3847,"Roever College of Engineering and Technology, Elambalur, Perambalur District 621212",ME,Mechanical Engineering,,,,78928.0,,,,2019
2010,2010,62b0bab1ccc07e59eb46c5c3,3848,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",CE,Civil Engineering,,,,100488.0,,,,2019
2011,2011,62b0bab1ccc07e59eb46c5c2,3848,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",CS,Computer Science and Engineering,,,,99403.0,,,,2019
2012,2012,62b0bab1ccc07e59eb46c5c4,3848,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",EC,Electronics and Communication Engineering,,,,100383.0,,,,2019
2013,2013,62b0bab1ccc07e59eb46c5c5,3848,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",EE,Electrical and Electronics Engineering,,,,93531.0,,,,2019
2014,2014,62b0bab1ccc07e59eb46c5c6,3848,"Vandayar Engineering College, Pulavarnatham Post, Mariamman Koil (Via), Thanjavur District 613001",ME,Mechanical Engineering,,,,101350.0,,,,2019
2015,2015,62b0bab1ccc07e59eb46c5c7,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",CE,Civil Engineering,,,,99464.0,,,,2019
2016,2016,62b0bab1ccc07e59eb46c5c8,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",CS,Computer Science and Engineering,101243.0,101428.0,99268.0,84984.0,92107.0,91083.0,,2019
2017,2017,62b0bab1ccc07e59eb46c5c9,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",EC,Electronics and Communication Engineering,,,,100525.0,101389.0,,,2019
2018,2018,62b0bab1ccc07e59eb46c5ca,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",EE,Electrical and Electronics Engineering,,,,101416.0,,,,2019
2019,2019,62b0bab1ccc07e59eb46c5cb,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",IT,Information Technology,98051.0,98951.0,100187.0,74446.0,85971.0,,,2019
2020,2020,62b0bab1ccc07e59eb46c5cc,3849,"Annai College of Engineering and Technology, Kovilacheri, Kumbakonam, Thanjavur District 612503",ME,Mechanical Engineering,,,100407.0,99159.0,101569.0,,,2019
2021,2021,62b0bab1ccc07e59eb46c5cd,3850,"Vetri Vinayaha College of Engineering and Technology, Namakkal-Trichy Main Road, Tholurpatti Village, Thottiam, Tiruchirappalli District 621215",CS,Computer Science and Engineering,,,,98718.0,,,,2019
2022,2022,62b0bab1ccc07e59eb46c5cf,3850,"Vetri Vinayaha College of Engineering and Technology, Namakkal-Trichy Main Road, Tholurpatti Village, Thottiam, Tiruchirappalli District 621215",EC,Electronics and Communication Engineering,,,,84708.0,,,,2019
2023,2023,62b0bab1ccc07e59eb46c5ce,3850,"Vetri Vinayaha College of Engineering and Technology, Namakkal-Trichy Main Road, Tholurpatti Village, Thottiam, Tiruchirappalli District 621215",EE,Electrical and Electronics Engineering,,,,95286.0,,,,2019
2024,2024,62b0bab1ccc07e59eb46c5d0,3850,"Vetri Vinayaha College of Engineering and Technology, Namakkal-Trichy Main Road, Tholurpatti Village, Thottiam, Tiruchirappalli District 621215",ME,Mechanical Engineering,,,,99592.0,,,,2019
2025,2025,62b0bab1ccc07e59eb46c5d2,3852,"Sri Bharathi Engineering College for Women, Kaikkuruchi Village, Alangudi Taluk, Pudukkottai District 622303",CE,Civil Engineering,,,,73011.0,,,,2019
2026,2026,62b0bab1ccc07e59eb46c5d1,3852,"Sri Bharathi Engineering College for Women, Kaikkuruchi Village, Alangudi Taluk, Pudukkottai District 622303",CS,Computer Science and Engineering,99721.0,99264.0,,86250.0,87239.0,,,2019
2027,2027,62b0bab1ccc07e59eb46c5d3,3852,"Sri Bharathi Engineering College for Women, Kaikkuruchi Village, Alangudi Taluk, Pudukkottai District 622303",EC,Electronics and Communication Engineering,,,,93070.0,,,,2019
2028,2028,62b0bab1ccc07e59eb46c5d4,3852,"Sri Bharathi Engineering College for Women, Kaikkuruchi Village, Alangudi Taluk, Pudukkottai District 622303",EE,Electrical and Electronics Engineering,,,,101062.0,,,,2019
2029,2029,62b0bab1ccc07e59eb46c5d5,3854,"Mahath Amma Institute of Engineering and Technology (MIET), Ariyur, Annavasal Road, Illupur Taluk, Pudukkottai District 622101",CE,Civil Engineering,,,,78463.0,,,,2019
2030,2030,62b0bab1ccc07e59eb46c5d7,3854,"Mahath Amma Institute of Engineering and Technology (MIET), Ariyur, Annavasal Road, Illupur Taluk, Pudukkottai District 622101",CS,Computer Science and Engineering,,,,99879.0,,,,2019
2031,2031,62b0bab1ccc07e59eb46c5d6,3854,"Mahath Amma Institute of Engineering and Technology (MIET), Ariyur, Annavasal Road, Illupur Taluk, Pudukkottai District 622101",EC,Electronics and Communication Engineering,,,,101411.0,,,,2019
2032,2032,62b0bab1ccc07e59eb46c5da,3854,"Mahath Amma Institute of Engineering and Technology (MIET), Ariyur, Annavasal Road, Illupur Taluk, Pudukkottai District 622101",EE,Electrical and Electronics Engineering,,,,91530.0,,,,2019
2033,2033,62b0bab1ccc07e59eb46c5d9,3854,"Mahath Amma Institute of Engineering and Technology (MIET), Ariyur, Annavasal Road, Illupur Taluk, Pudukkottai District 622101",ME,Mechanical Engineering,,,,99606.0,,,,2019
2034,2034,62b0bab1ccc07e59eb46c5d8,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",CE,Civil Engineering,,,,99813.0,,,,2019
2035,2035,62b0bab1ccc07e59eb46c5db,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",CS,Computer Science and Engineering,99826.0,94458.0,100760.0,91193.0,96795.0,,,2019
2036,2036,62b0bab1ccc07e59eb46c5dc,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",EC,Electronics and Communication Engineering,,,,101116.0,,,,2019
2037,2037,62b0bab1ccc07e59eb46c5dd,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",EE,Electrical and Electronics Engineering,,,,98318.0,,,,2019
2038,2038,62b0bab1ccc07e59eb46c5de,3855,"As-Salam College of Engineering and Technology, Thirumangalakudi, Aduthurai, Thiruvidaimaruthur, Thanjavur District 612102",ME,Mechanical Engineering,,,,99807.0,,,,2019
2039,2039,62b0bab1ccc07e59eb46c5df,3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",CE,Civil Engineering,,,,91682.0,,,,2019
2040,2040,62b0bab1ccc07e59eb46c5e0,3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",CS,Computer Science and Engineering,96083.0,,100524.0,84125.0,95956.0,92643.0,,2019
2041,2041,62b0bab1ccc07e59eb46c5e1,3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",EC,Electronics and Communication Engineering,,,,94736.0,,,,2019
2042,2042,62b0bab1ccc07e59eb46c5e2,3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",EE,Electrical and Electronics Engineering,,,,101394.0,,,,2019
2043,2043,62b0bab1ccc07e59eb46c5e3,3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road,  Thathanur, Udayarpalayam, Ariyalur District 621804",ME,Mechanical Engineering,,,,101593.0,,,,2019
2044,2044,62b0bab1ccc07e59eb46c5e4,3859,"Sembodai Rukmani Varatharajan Engineering College, Sembodai Village, Vedaraniam, Nagappattinam District 614820",CS,Computer Science and Engineering,,,,94345.0,,,,2019
2045,2045,62b0bab1ccc07e59eb46c5e5,3859,"Sembodai Rukmani Varatharajan Engineering College, Sembodai Village, Vedaraniam, Nagappattinam District 614820",EE,Electrical and Electronics Engineering,,,,89161.0,,,,2019
2046,2046,62b0bab1ccc07e59eb46c5e6,3859,"Sembodai Rukmani Varatharajan Engineering College, Sembodai Village, Vedaraniam, Nagappattinam District 614820",ME,Mechanical Engineering,,,,99775.0,,,,2019
