,Unnamed: 0,_id,coc,con,brc,brn,OC,BC,BCM,MBCV,MBCDNC,MBC,SC,SCA,ST,year
109,109,62b0bb354825d977e44bfdcd,1113,"R M K Engineering College (Autonomous), Kavaraipettai, Gummidipoondi, Thiruvallur District 601206",ME,MECHANICAL ENGINEERING,31544,43014.0,33630.0,53761.0,33867.0,46638.0,100876.0,,,2021
110,110,62b0bb354825d977e44bfdcf,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CE,CIVIL  ENGINEERING,135472,,,,,,,,,2021
111,111,62b0bb354825d977e44bfdce,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",CS,COMPUTER SCIENCE AND ENGINEERING,32055,47335.0,58708.0,49200.0,77939.0,41857.0,93912.0,48324.0,,2021
112,112,62b0bb354825d977e44bfdd0,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,52823,60952.0,71594.0,63651.0,97374.0,67977.0,124291.0,118174.0,,2021
113,113,62b0bb354825d977e44bfdd1,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,82865,107484.0,114703.0,111709.0,107240.0,91040.0,130363.0,,,2021
114,114,62b0bb354825d977e44bfdd2,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",IT,INFORMATION TECHNOLOGY,37234,48538.0,54208.0,52342.0,63729.0,37824.0,90508.0,,,2021
115,115,62b0bb354825d977e44bfdd3,1114,"S A Engineering College (Autonomous), Thiruverkadu, Chennai 600077",ME,MECHANICAL ENGINEERING,105286,123807.0,,130917.0,134480.0,,118312.0,,,2021
116,116,62b0bb354825d977e44bfdd4,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",AD,Artificial Intelligence and Data Science,81832,107530.0,110561.0,111153.0,127191.0,,129357.0,97263.0,124813.0,2021
117,117,62b0bb354825d977e44bfdd5,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",CS,COMPUTER SCIENCE AND ENGINEERING,51624,82071.0,71799.0,110675.0,97869.0,57650.0,134062.0,123753.0,,2021
118,118,62b0bb354825d977e44bfdd6,1115,"Sri Ram Engineering College, Perumalpattu, Veppampattu (R S), Thiruvallur District 602 024",ME,MECHANICAL ENGINEERING,131277,,,,,,,,,2021
119,119,62b0bb354825d977e44bfdd8,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CE,CIVIL  ENGINEERING,54071,,,,,,,,,2021
120,120,62b0bb354825d977e44bfdd7,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",CS,COMPUTER SCIENCE AND ENGINEERING,32513,44319.0,94949.0,56313.0,74087.0,78047.0,105729.0,,,2021
121,121,62b0bb354825d977e44bfdd9,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,93747,136695.0,125873.0,127450.0,,105878.0,136776.0,,,2021
122,122,62b0bb354825d977e44bfddd,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,127939,,,,,,,,,2021
123,123,62b0bb354825d977e44bfddb,1116,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur District 631203",ME,MECHANICAL ENGINEERING,127237,,,,,,,,,2021
124,124,62b0bb354825d977e44bfdda,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",AD,Artificial Intelligence and Data Science,27941,36104.0,38127.0,41382.0,46974.0,35109.0,59835.0,,,2021
125,125,62b0bb354825d977e44bfddc,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",BM,BIO MEDICAL ENGINEERING,26483,37725.0,37297.0,36160.0,68215.0,38868.0,65991.0,88310.0,,2021
126,126,62b0bb354825d977e44bfddf,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,33604,40194.0,37350.0,45239.0,71051.0,33705.0,94941.0,,,2021
127,127,62b0bb354825d977e44bfdde,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CS,COMPUTER SCIENCE AND ENGINEERING,23989,30567.0,41620.0,32118.0,52376.0,27235.0,70969.0,135913.0,,2021
128,128,62b0bb354825d977e44bfde0,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,36145,44516.0,60479.0,53464.0,74363.0,51537.0,71130.0,55616.0,,2021
129,129,62b0bb354825d977e44bfde1,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,46238,57157.0,63015.0,55643.0,59422.0,,123329.0,,,2021
130,130,62b0bb354825d977e44bfde2,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",IT,INFORMATION TECHNOLOGY,30458,35617.0,47993.0,43194.0,55324.0,32201.0,80828.0,,,2021
131,131,62b0bb354825d977e44bfde3,1118,"Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ME,MECHANICAL ENGINEERING,62204,85235.0,,75125.0,106037.0,75100.0,105254.0,101754.0,,2021
132,132,62b0bb354825d977e44bfde4,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",AD,Artificial Intelligence and Data Science,22428,28717.0,35435.0,39416.0,44066.0,34942.0,82858.0,94100.0,,2021
133,133,62b0bb354825d977e44bfde5,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",AU,AUTOMOBILE ENGINEERING,77145,91686.0,115504.0,85245.0,,,128698.0,,,2021
134,134,62b0bb354825d977e44bfde6,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",CE,CIVIL  ENGINEERING,98527,121148.0,108017.0,116506.0,125838.0,114561.0,130942.0,,118869.0,2021
135,135,62b0bb354825d977e44bfde7,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",CS,COMPUTER SCIENCE AND ENGINEERING,16306,21275.0,28130.0,33221.0,34033.0,24927.0,75025.0,126653.0,63293.0,2021
136,136,62b0bb354825d977e44bfde8,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,30585,37991.0,61995.0,43616.0,62869.0,50819.0,97293.0,124475.0,,2021
137,137,62b0bb354825d977e44bfde9,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,42495,54015.0,62899.0,60882.0,70992.0,54985.0,99159.0,,,2021
138,138,62b0bb354825d977e44bfdea,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",EI,ELECTRONICS AND INSTRUMENTATION ENGINEERING,42672,55906.0,68861.0,59845.0,68338.0,,113430.0,,,2021
139,139,62b0bb354825d977e44bfdeb,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",IT,INFORMATION TECHNOLOGY,21636,22996.0,30991.0,35624.0,41100.0,22691.0,77584.0,135532.0,,2021
140,140,62b0bb354825d977e44bfdec,1120,"Velammal Engineering College (Autonomous), Ambattur-Redhills Road, Chennai 600066",ME,MECHANICAL ENGINEERING,69945,90607.0,112311.0,94351.0,124847.0,86969.0,135365.0,120463.0,,2021
141,141,62b0bb354825d977e44bfded,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",AD,Artificial Intelligence and Data Science,30151,38104.0,53487.0,46618.0,55755.0,44035.0,80703.0,63727.0,,2021
142,142,62b0bb354825d977e44bfdee,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",BT,BIO TECHNOLOGY,32244,47280.0,69682.0,42478.0,76718.0,33851.0,88618.0,127748.0,,2021
143,143,62b0bb354825d977e44bfdf0,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CE,CIVIL  ENGINEERING,97738,124336.0,,117980.0,126845.0,120498.0,132292.0,,,2021
144,144,62b0bb354825d977e44bfdef,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CH,CHEMICAL  ENGINEERING,66171,88960.0,108732.0,77650.0,113248.0,46133.0,124952.0,,,2021
145,145,62b0bb354825d977e44bfdf1,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",CS,COMPUTER SCIENCE AND ENGINEERING,28786,37895.0,44360.0,44821.0,39220.0,37222.0,85656.0,,,2021
146,146,62b0bb354825d977e44bfdf3,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,44666,54681.0,73623.0,59236.0,74212.0,57030.0,107550.0,132848.0,,2021
147,147,62b0bb354825d977e44bfdf2,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",IT,INFORMATION TECHNOLOGY,32668,39139.0,41138.0,46423.0,63775.0,,89197.0,80888.0,,2021
148,148,62b0bb354825d977e44bfdf4,1122,"Vel Tech High Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous), Avadi-Alamathi Road, Chennai 600 062",ME,MECHANICAL ENGINEERING,84380,97561.0,,122187.0,108091.0,93818.0,131328.0,134810.0,,2021
149,149,62b0bb354825d977e44bfdf5,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",AE,AERONAUTICAL ENGINEERING,96875,98243.0,99633.0,124589.0,,,126294.0,,,2021
150,150,62b0bb354825d977e44bfdf7,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",CS,COMPUTER SCIENCE AND ENGINEERING,99087,119258.0,125912.0,102598.0,126961.0,,129158.0,,,2021
151,151,62b0bb354825d977e44bfdf6,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,124654,135257.0,,136659.0,126285.0,,,,,2021
152,152,62b0bb354825d977e44bfdf8,1123,"Gojan School of Business and Technology, Alamathi, Chennai 600062",IT,INFORMATION TECHNOLOGY,91625,107037.0,,107454.0,,113106.0,129766.0,,,2021
153,153,62b0bb354825d977e44bfdf9,1124,"SAMS College of Engineering and Technology, Panappakkam, Chennai-Tirupathi Road, Uthukkottai Taluk, Thiruvallur District 601102",ME,MECHANICAL ENGINEERING,135757,,,,,,,,,2021
154,154,62b0bb354825d977e44bfdfa,1124,"SAMS College of Engineering and Technology, Panappakkam, Chennai-Tirupathi Road, Uthukkottai Taluk, Thiruvallur District 601102",MR,MARINE ENGINEERING,76463,116116.0,,117283.0,100988.0,,125914.0,,,2021
155,155,62b0bb354825d977e44bfdfb,1125,"PMR Engineering College,Adayalampattu, Chennai-600095",AE,AERONAUTICAL ENGINEERING,125503,,,,,,,,,2021
156,156,62b0bb354825d977e44bfdfc,1125,"PMR Engineering College,Adayalampattu, Chennai-600095",CS,COMPUTER SCIENCE AND ENGINEERING,115322,127213.0,,118840.0,,125816.0,134552.0,,,2021
157,157,62b0bb354825d977e44bfdfd,1125,"PMR Engineering College,Adayalampattu, Chennai-600095",ME,MECHANICAL ENGINEERING,130767,,,,,,,,,2021
158,158,62b0bb354825d977e44bfdfe,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",AD,Artificial Intelligence and Data Science,66349,108358.0,,98674.0,108387.0,,105640.0,,131649.0,2021
159,159,62b0bb354825d977e44bfe00,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",AG,AGRICULTURE ENGINEERING,120265,,,,,,135895.0,,,2021
160,160,62b0bb354825d977e44bfdff,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",BM,BIO MEDICAL ENGINEERING,76958,133216.0,,93974.0,,,132683.0,,,2021
161,161,62b0bb354825d977e44bfe01,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",CS,COMPUTER SCIENCE AND ENGINEERING,75695,118412.0,122137.0,124289.0,120373.0,115070.0,113824.0,,,2021
162,162,62b0bb354825d977e44bfe02,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,116407,132056.0,,,,121811.0,130886.0,,,2021
163,163,62b0bb354825d977e44bfe03,1126,"J N N Institute of Engineering, Ushaa Garden, Kannigaipair Village, Uthukottai Taluk, Thiruvallur District 601102",RM,ROBOTICS AND AUTOMATION,114928,120920.0,,119745.0,,,121520.0,,,2021
164,164,62b0bb354825d977e44bfe04,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",AE,AERONAUTICAL ENGINEERING,131289,,,,,,,,,2021
165,165,62b0bb354825d977e44bfe05,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",BT,BIO TECHNOLOGY,84691,132789.0,101331.0,105019.0,121215.0,51324.0,127406.0,,,2021
166,166,62b0bb354825d977e44bfe06,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CE,CIVIL  ENGINEERING,130242,,,,,,,,,2021
167,167,62b0bb354825d977e44bfe07,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CH,CHEMICAL  ENGINEERING,115311,,,,,,,,,2021
168,168,62b0bb354825d977e44bfe08,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",CS,COMPUTER SCIENCE AND ENGINEERING,59600,70431.0,72619.0,89010.0,92878.0,,107201.0,,,2021
169,169,62b0bb354825d977e44bfe09,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,100797,135501.0,116802.0,115836.0,,115528.0,124063.0,,,2021
170,170,62b0bb354825d977e44bfe0a,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,117698,,,,,,,,,2021
171,171,62b0bb354825d977e44bfe0b,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",IT,INFORMATION TECHNOLOGY,59730,81898.0,65976.0,63665.0,123915.0,,77449.0,,,2021
172,172,62b0bb354825d977e44bfe0c,1127,"St. Peters College of Engineering and Technology, College Road, Avadi, Chennai 600 054",ME,MECHANICAL ENGINEERING,134203,,,,,,,,,2021
173,173,62b0bb354825d977e44bfe0d,1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",AD,Artificial Intelligence and Data Science,22610,26889.0,33399.0,36245.0,54277.0,22816.0,83469.0,,,2021
174,174,62b0bb354825d977e44bfe0e,1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",CS,COMPUTER SCIENCE AND ENGINEERING,17141,21598.0,35728.0,26408.0,41065.0,33429.0,76548.0,103441.0,108988.0,2021
175,175,62b0bb354825d977e44bfe10,1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,30176,36477.0,57116.0,45188.0,58363.0,37593.0,107084.0,114342.0,,2021
176,176,62b0bb354825d977e44bfe0f,1128,"R M K College of Engineering and Technology (Autonomous), Puduvoyal, Gummidipoondi Taluk, Thiruvallur District 601206",ME,MECHANICAL ENGINEERING,43190,49430.0,,63799.0,100973.0,53439.0,123040.0,,,2021
177,177,62b0bb354825d977e44bfe11,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",CS,COMPUTER SCIENCE AND ENGINEERING,109135,135837.0,,131307.0,136355.0,,130928.0,,,2021
178,178,62b0bb354825d977e44bfe12,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,132035,,,,,,,,,2021
179,179,62b0bb354825d977e44bfe13,1133,"Annai Veilankannis College of Engineering, Gandhi Road, Nedungundram, Chennai 600048",ME,MECHANICAL ENGINEERING,136756,,,,,,,,,2021
180,180,62b0bb354825d977e44bfe14,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",CE,CIVIL  ENGINEERING,99419,135338.0,123693.0,111148.0,,,125521.0,,,2021
181,181,62b0bb354825d977e44bfe15,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",CS,COMPUTER SCIENCE AND ENGINEERING,62160,90129.0,106845.0,97147.0,125210.0,,111049.0,125841.0,,2021
182,182,62b0bb354825d977e44bfe16,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,126447,,,126984.0,,,131476.0,136385.0,129821.0,2021
183,183,62b0bb354825d977e44bfe17,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,131831,,,,,,,,,2021
184,184,62b0bb354825d977e44bfe18,1137,"Annai Mira College of Engineering and Technology, Arcot Road, Arappakkam Village, Walaja Taulk, Ranipet District 632 517",ME,MECHANICAL ENGINEERING,129031,,,,,,,,,2021
185,185,62b0bb354825d977e44bfe19,1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",AD,Artificial Intelligence and Data Science,38092,43261.0,57261.0,53102.0,57021.0,53933.0,107874.0,82398.0,,2021
186,186,62b0bb354825d977e44bfe1a,1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",CS,COMPUTER SCIENCE AND ENGINEERING,29440,33497.0,40934.0,38018.0,64908.0,52822.0,88143.0,66341.0,,2021
187,187,62b0bb354825d977e44bfe1b,1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,44524,50708.0,63578.0,59556.0,64714.0,,122832.0,,,2021
188,188,62b0bb354825d977e44bfe1c,1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",IT,INFORMATION TECHNOLOGY,37251,43382.0,55569.0,47583.0,47297.0,44557.0,82683.0,,,2021
189,189,62b0bb354825d977e44bfe1f,1140,"Jeppiaar Institute of Technology,kunnam Village,Sriperumpudur Taulk,Kancheepuram District 631604",ME,MECHANICAL ENGINEERING,93060,106053.0,105076.0,121183.0,125917.0,93339.0,,,,2021
190,190,62b0bb354825d977e44bfe21,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",AD,Artificial Intelligence and Data Science,23859,28311.0,42932.0,32894.0,34586.0,29565.0,82561.0,,,2021
191,191,62b0bb354825d977e44bfe1d,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",CS,COMPUTER SCIENCE AND ENGINEERING,16935,23014.0,37588.0,34614.0,35209.0,24127.0,64308.0,102482.0,,2021
192,192,62b0bb354825d977e44bfe20,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,32627,41685.0,65525.0,50379.0,66621.0,38817.0,96973.0,,,2021
193,193,62b0bb354825d977e44bfe1e,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,46469,55432.0,71872.0,59149.0,81106.0,53193.0,131110.0,,,2021
194,194,62b0bb354825d977e44bfe26,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",IT,INFORMATION TECHNOLOGY,22352,26334.0,33792.0,39783.0,45842.0,33804.0,76987.0,,,2021
195,195,62b0bb354825d977e44bfe23,1149,"St. Josephs Institute of Technology, Jeppiaar Nagar, Old Mahabalipuram Road (OMR), Chennai 600119",ME,MECHANICAL ENGINEERING,72418,89178.0,96283.0,105977.0,121211.0,75514.0,135332.0,,,2021
196,196,62b0bb354825d977e44bfe22,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",AG,AGRICULTURE ENGINEERING,136581,,,,,,,,,2021
197,197,62b0bb354825d977e44bfe2a,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",BM,BIO MEDICAL ENGINEERING,136044,,,,,,,,,2021
198,198,62b0bb354825d977e44bfe24,1150,"Sri Jayaram Institute of Engineering and Technology, 51 N, Elavur, 58N, Natham, Gummidipoondi Taluk, Thiruvallur District 601201",FD,FOOD TECHNOLOGY,136796,,,,,,,,,2021
