,Unnamed: 0,_id,coc,con,brc,brn,BC,BCM,MBC,OC,SC,SCA,ST,year
1268,1268,62b0ba9e8f1fecb65cca6399,2659,"Salem College of Engineering and Technology, Salem-Attur Main Road, NH-68, Mettupatty Perumapalayam, Salem District 636111",ME,Mechanical Engineering,,,,78.5,,,,2019
1269,1269,62b0ba9e8f1fecb65cca6395,2660,"Gnanamani College of Engineering, NH-7, A K Samuthiram, Pachal Post, Namakkal District 637018",BM,Bio- Medical Engineering,88.0,88.5,82.5,120.0,79.0,112.5,91.5,2019
1270,1270,62b0ba9e8f1fecb65cca6398,2660,"Gnanamani College of Engineering, NH-7, A K Samuthiram, Pachal Post, Namakkal District 637018",CH,Chemical Engineering,91.0,,87.0,101.5,92.0,96.0,,2019
1271,1271,62b0ba9e8f1fecb65cca6397,2660,"Gnanamani College of Engineering, NH-7, A K Samuthiram, Pachal Post, Namakkal District 637018",FD,Food Technology,,,,80.5,,,,2019
1272,1272,62b0ba9e8f1fecb65cca639b,2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",CE,Civil Engineering,,,,81.0,,92.0,,2019
1273,1273,62b0ba9e8f1fecb65cca639a,2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",CS,Computer Science and Engineering,81.0,87.0,80.0,113.5,80.0,100.5,,2019
1274,1274,62b0ba9e8f1fecb65cca639f,2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",EC,Electronics and Communication Engineering,83.5,103.0,91.5,115.5,80.5,102.0,,2019
1275,1275,62b0ba9e8f1fecb65cca639c,2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",EE,Electrical and Electronics Engineering,93.0,,82.5,118.0,86.0,108.5,,2019
1276,1276,62b0ba9e8f1fecb65cca639e,2661,"Vivekanandha College of Technology for Women, Sathinaickenpalayam, Elayampalayam Village, Kumaramangalam, Namakkal District 637205",IT,Information Technology,91.0,,84.0,119.0,90.0,106.5,,2019
1277,1277,62b0ba9e8f1fecb65cca639d,2664,"Excel College of Engineering and Technology, Pallakapalayam, Sankari West Post, Namakkal District 637303",CH,Chemical Engineering,,,,79.5,,,,2019
1278,1278,62b0ba9e8f1fecb65cca63a3,2664,"Excel College of Engineering and Technology, Pallakapalayam, Sankari West Post, Namakkal District 637303",EE,Electrical and Electronics Engineering,92.5,,83.0,103.5,,91.0,,2019
1279,1279,62b0ba9e8f1fecb65cca63a2,2664,"Excel College of Engineering and Technology, Pallakapalayam, Sankari West Post, Namakkal District 637303",ME,Mechanical Engineering,,,,116.0,,,,2019
1280,1280,62b0ba9e8f1fecb65cca63a1,2664,"Excel College of Engineering and Technology, Pallakapalayam, Sankari West Post, Namakkal District 637303",PC,Petro Chemical Technology,,,,83.5,,,,2019
1281,1281,62b0ba9e8f1fecb65cca63a0,2665,"Mahendra Institute of Engineering and Technology, Mahendrapuri, Mallasamudram, Namakkal District 637503",AE,Aeronautical Engineering,,,78.0,88.5,80.0,84.5,,2019
1282,1282,62b0ba9e8f1fecb65cca63a4,2665,"Mahendra Institute of Engineering and Technology, Mahendrapuri, Mallasamudram, Namakkal District 637503",CS,Computer Science and Engineering,85.0,,,86.0,81.0,82.5,,2019
1283,1283,62b0ba9e8f1fecb65cca63a5,2665,"Mahendra Institute of Engineering and Technology, Mahendrapuri, Mallasamudram, Namakkal District 637503",ME,Mechanical Engineering,,,,78.5,,,,2019
1284,1284,62b0ba9e8f1fecb65cca63a6,2665,"Mahendra Institute of Engineering and Technology, Mahendrapuri, Mallasamudram, Namakkal District 637503",PD,Petrochemical Engineering,80.0,87.0,83.5,103.0,78.5,87.5,,2019
1285,1285,62b0ba9e8f1fecb65cca63a7,2666,"The Kavery College of Engineering, M Kalipatti Post, Mecheri, Salem District 636453",AG,Agriculture Engineering,81.5,,83.0,95.5,80.0,90.0,83.0,2019
1286,1286,62b0ba9e8f1fecb65cca63a8,2666,"The Kavery College of Engineering, M Kalipatti Post, Mecheri, Salem District 636453",BM,Bio- Medical Engineering,89.5,,,89.5,84.0,,,2019
1287,1287,62b0ba9e8f1fecb65cca63a9,2666,"The Kavery College of Engineering, M Kalipatti Post, Mecheri, Salem District 636453",CH,Chemical Engineering,,,,89.5,,,,2019
1288,1288,62b0ba9e8f1fecb65cca63ab,2666,"The Kavery College of Engineering, M Kalipatti Post, Mecheri, Salem District 636453",MC,Mechatronics,,,,84.5,,,,2019
1289,1289,62b0ba9e8f1fecb65cca63aa,2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",CE,Civil Engineering,,,,88.0,,,,2019
1290,1290,62b0ba9e8f1fecb65cca63ac,2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",CS,Computer Science and Engineering,85.5,,80.0,115.0,80.0,98.0,90.5,2019
1291,1291,62b0ba9e8f1fecb65cca63ae,2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",EC,Electronics and Communication Engineering,,,,80.0,,,,2019
1292,1292,62b0ba9e8f1fecb65cca63ad,2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",EE,Electrical and Electronics Engineering,,,,92.0,,,,2019
1293,1293,62b0ba9e8f1fecb65cca63b1,2673,"Sree Sakthi Engineering College, Bettathapuram, Bilichi Village, Karamadai, Coimbatore District 641104",ME,Mechanical Engineering,,,,81.5,,,,2019
1294,1294,62b0ba9e8f1fecb65cca63af,2682,"Ambal Professional Group of Institutions, Coimbatore to Trichy Road, K N Puram Post, Palladam Taluk, Tiruppur District 641662",CE,Civil Engineering,,,,108.0,,,,2019
1295,1295,62b0ba9e8f1fecb65cca63b0,2682,"Ambal Professional Group of Institutions, Coimbatore to Trichy Road, K N Puram Post, Palladam Taluk, Tiruppur District 641662",CS,Computer Science and Engineering,,,,81.5,,,,2019
1296,1296,62b0ba9e8f1fecb65cca63b5,2682,"Ambal Professional Group of Institutions, Coimbatore to Trichy Road, K N Puram Post, Palladam Taluk, Tiruppur District 641662",EC,Electronics and Communication Engineering,,,,150.5,,,,2019
1297,1297,62b0ba9e8f1fecb65cca63b2,2682,"Ambal Professional Group of Institutions, Coimbatore to Trichy Road, K N Puram Post, Palladam Taluk, Tiruppur District 641662",EE,Electrical and Electronics Engineering,,,,87.5,,,,2019
1298,1298,62b0ba9e8f1fecb65cca63b3,2682,"Ambal Professional Group of Institutions, Coimbatore to Trichy Road, K N Puram Post, Palladam Taluk, Tiruppur District 641662",ME,Mechanical Engineering,,,,83.5,,,,2019
1299,1299,62b0ba9e8f1fecb65cca63b4,2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",AG,Agriculture Engineering,82.5,,89.5,95.5,93.5,,82.5,2019
1300,1300,62b0ba9e8f1fecb65cca63b6,2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",BM,Bio- Medical Engineering,87.5,97.5,102.0,105.5,80.0,,102.0,2019
1301,1301,62b0ba9e8f1fecb65cca63b8,2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",CS,Computer Science and Engineering,,,,86.0,,,,2019
1302,1302,62b0ba9e8f1fecb65cca63b7,2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",EE,Electrical and Electronics Engineering,,,,80.5,,,,2019
1303,1303,62b0ba9e8f1fecb65cca63ba,2683,"Shreenivasa Engineering College, B Pallipatti, Bommidi, Pappireddipatti Taluk, Dharmapuri District 635301",ME,Mechanical Engineering,,,,79.5,,,,2019
1304,1304,62b0ba9e8f1fecb65cca63b9,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",AE,Aeronautical Engineering,118.5,130.0,99.5,143.0,80.0,,,2019
1305,1305,62b0ba9e8f1fecb65cca63bc,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",AG,Agriculture Engineering,147.0,164.0,122.0,167.5,118.0,146.5,,2019
1306,1306,62b0ba9e8f1fecb65cca63bb,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",AU,Automobile Engineering,114.0,108.0,101.5,131.5,,,,2019
1307,1307,62b0ba9e8f1fecb65cca63bd,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",BM,Bio- Medical Engineering,140.0,144.5,122.0,157.5,106.5,141.0,,2019
1308,1308,62b0ba9e8f1fecb65cca63be,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",BT,Bio Technology,148.5,134.0,122.5,161.0,99.5,130.5,115.0,2019
1309,1309,62b0ba9e8f1fecb65cca63bf,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",CB,Computer Science and Business System,159.0,163.0,131.0,164.0,90.0,,,2019
1310,1310,62b0ba9e8f1fecb65cca63c1,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",CE,Civil Engineering,124.5,106.0,114.0,144.5,97.0,99.0,,2019
1311,1311,62b0ba9e8f1fecb65cca63c0,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",CS,Computer Science and Engineering,171.5,161.0,154.5,176.75,115.5,102.5,,2019
1312,1312,62b0ba9e8f1fecb65cca63c2,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",CT,Computer Technology,149.5,133.5,127.5,154.5,,116.0,,2019
1313,1313,62b0ba9e8f1fecb65cca63c3,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",EC,Electronics and Communication Engineering,164.5,131.5,141.0,169.5,92.0,95.0,,2019
1314,1314,62b0ba9e8f1fecb65cca63c4,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",EE,Electrical and Electronics Engineering,153.0,121.5,126.5,161.0,82.5,117.0,,2019
1315,1315,62b0ba9e8f1fecb65cca63c5,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",EI,Electronics and Instrumentation Engineering,131.5,132.0,93.5,142.5,130.0,,,2019
1316,1316,62b0ba9e8f1fecb65cca63c6,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",FD,Food Technology,143.0,133.5,119.0,153.5,,135.5,,2019
1317,1317,62b0ba9e8f1fecb65cca63ca,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",FT,Fashion Technology,115.0,119.0,111.5,135.5,103.5,,,2019
1318,1318,62b0ba9e8f1fecb65cca63c7,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",IG,Information Science and Engineering,147.5,138.5,116.5,154.5,112.5,,,2019
1319,1319,62b0ba9e8f1fecb65cca63c8,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",IT,Information Technology,164.5,147.0,141.5,168.5,82.0,124.5,,2019
1320,1320,62b0ba9e8f1fecb65cca63c9,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",MC,Mechatronics,131.5,99.0,100.0,144.5,120.5,,,2019
1321,1321,62b0ba9e8f1fecb65cca63cb,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",ME,Mechanical Engineering,133.5,97.5,115.0,149.0,80.0,,,2019
1322,1322,62b0ba9e8f1fecb65cca63cc,2702,"Bannari Amman Institute of Technology (Autonomous), Sathyamanagalam, Erode District  638401",TX,Textile Technology,113.5,134.5,92.0,142.0,86.0,,,2019
1323,1323,62b0ba9e8f1fecb65cca63cd,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",CE,Civil Engineering,87.0,126.0,92.5,145.0,80.0,90.0,,2019
1324,1324,62b0ba9e8f1fecb65cca63ce,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",CS,Computer Science and Engineering,153.5,127.5,139.0,162.5,120.0,79.0,134.5,2019
1325,1325,62b0ba9e8f1fecb65cca63cf,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",EC,Electronics and Communication Engineering,153.0,146.5,153.0,168.0,97.5,109.5,,2019
1326,1326,62b0ba9e8f1fecb65cca63d0,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",EE,Electrical and Electronics Engineering,134.5,98.5,135.5,154.0,113.5,,,2019
1327,1327,62b0ba9e8f1fecb65cca63d2,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",IT,Information Technology,148.0,152.5,133.0,158.0,120.0,89.5,,2019
1328,1328,62b0ba9e8f1fecb65cca63d1,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",MC,Mechatronics,122.0,124.0,118.0,146.5,101.0,,,2019
1329,1329,62b0ba9e8f1fecb65cca63d3,2704,"Coimbatore Institute of Engineering and Technolgoy (Autonomous), Narasipuram Post, Coimbatore District 641109",ME,Mechanical Engineering,95.5,,101.5,131.5,100.5,,,2019
1330,1330,62b0ba9e8f1fecb65cca63d4,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",CE,Civil Engineering,,,,97.0,,,,2019
1331,1331,62b0ba9e8f1fecb65cca63d5,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",CS,Computer Science and Engineering,81.0,,86.5,88.0,82.0,,,2019
1332,1332,62b0ba9e8f1fecb65cca63d6,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",EC,Electronics and Communication Engineering,,,,82.5,,,,2019
1333,1333,62b0ba9e8f1fecb65cca63d7,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",EE,Electrical and Electronics Engineering,,,,85.5,,,,2019
1334,1334,62b0ba9e8f1fecb65cca63d8,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",IT,Information Technology,,,,82.0,,,,2019
1335,1335,62b0ba9e8f1fecb65cca63d9,2705,"C S I College of Engineering, Ketti, The Nilgiris 643215",ME,Mechanical Engineering,,,,80.5,,,,2019
1336,1336,62b0ba9e8f1fecb65cca63da,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",AU,Automobile Engineering,80.0,,,88.5,,,,2019
1337,1337,62b0ba9e8f1fecb65cca63db,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",CE,Civil Engineering,99.0,,,116.0,90.0,90.0,,2019
1338,1338,62b0ba9e8f1fecb65cca63dc,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",CS,Computer Science and Engineering,158.5,150.0,139.0,166.5,89.5,,,2019
1339,1339,62b0ba9e8f1fecb65cca63dd,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",EC,Electronics and Communication Engineering,149.0,125.5,123.5,156.0,117.5,123.5,,2019
1340,1340,62b0ba9e8f1fecb65cca63df,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",EE,Electrical and Electronics Engineering,117.5,92.0,97.0,135.5,114.5,89.0,,2019
1341,1341,62b0ba9e8f1fecb65cca63de,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",EI,Electronics and Instrumentation Engineering,111.0,,101.5,123.5,,,,2019
1342,1342,62b0ba9e8f1fecb65cca63e0,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",IT,Information Technology,147.5,119.5,123.0,153.0,83.0,,,2019
1343,1343,62b0ba9e8f1fecb65cca63e1,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",MC,Mechatronics,113.0,86.0,98.0,128.0,98.5,,,2019
1344,1344,62b0ba9e8f1fecb65cca63e2,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",ME,Mechanical Engineering,122.5,97.5,88.0,135.0,,,,2019
1345,1345,62b0ba9e8f1fecb65cca63e3,2706,"Dr. Mahalingam College of  Engineering and Technology (Autonomous), Mackinaickenpatti Post, Pollachi Taluk, Coimbatore District 642003",PR,Production Engineering,,,,97.0,,,,2019
1346,1346,62b0ba9e8f1fecb65cca63e4,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",BM,Bio- Medical Engineering,83.0,,80.0,122.5,87.0,103.0,,2019
1347,1347,62b0ba9e8f1fecb65cca63e5,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",CE,Civil Engineering,82.5,,,90.5,82.5,86.5,,2019
1348,1348,62b0ba9e8f1fecb65cca63e6,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",CH,Chemical Engineering,85.0,,94.0,111.5,91.5,85.0,,2019
1349,1349,62b0ba9e8f1fecb65cca63e7,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",CS,Computer Science and Engineering,100.5,,81.0,126.0,87.0,109.5,,2019
1350,1350,62b0ba9e8f1fecb65cca63e9,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",EC,Electronics and Communication Engineering,80.5,,91.0,99.0,82.0,93.0,,2019
1351,1351,62b0ba9e8f1fecb65cca63e8,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",EE,Electrical and Electronics Engineering,86.0,,104.5,105.5,92.5,91.5,,2019
1352,1352,62b0ba9e8f1fecb65cca63ea,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",EI,Electronics and Instrumentation Engineering,83.0,,80.0,113.0,90.5,95.0,,2019
1353,1353,62b0ba9e8f1fecb65cca63eb,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",IT,Information Technology,95.0,,81.5,118.5,102.0,115.5,,2019
1354,1354,62b0ba9e8f1fecb65cca63ec,2707,"Erode Sengunthar Engineering College (Autonomous), Thudupathi Post, Erode District 638057",ME,Mechanical Engineering,82.0,,94.0,103.5,81.0,97.5,,2019
1355,1355,62b0ba9e8f1fecb65cca63ed,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",AE,Aeronautical Engineering,81.5,91.75,104.5,115.5,91.0,,,2019
1356,1356,62b0ba9e8f1fecb65cca63ee,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",AG,Agriculture Engineering,105.0,,103.5,142.5,114.5,86.0,,2019
1357,1357,62b0ba9e8f1fecb65cca63ef,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",AU,Automobile Engineering,,,,82.5,80.5,,,2019
1358,1358,62b0ba9e8f1fecb65cca63f0,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",BM,Bio- Medical Engineering,116.5,136.5,98.5,141.0,91.0,,,2019
1359,1359,62b0ba9e8f1fecb65cca63f1,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",CE,Civil Engineering,85.5,,81.5,86.0,,,,2019
1360,1360,62b0ba9e8f1fecb65cca63f2,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",CH,Chemical Engineering,121.0,129.0,98.5,149.0,122.5,,,2019
1361,1361,62b0ba9e8f1fecb65cca63f3,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",CS,Computer Science and Engineering,127.5,103.5,114.0,142.0,83.0,,131.0,2019
1362,1362,62b0ba9e8f1fecb65cca63f4,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",EC,Electronics and Communication Engineering,91.5,118.0,82.5,119.5,80.0,,,2019
1363,1363,62b0ba9e8f1fecb65cca63f5,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",EE,Electrical and Electronics Engineering,89.0,,82.5,91.0,84.0,,,2019
1364,1364,62b0ba9e8f1fecb65cca63f6,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",EI,Electronics and Instrumentation Engineering,99.5,,,106.0,,,,2019
1365,1365,62b0ba9e8f1fecb65cca63f7,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",FD,Food Technology,98.5,111.5,92.5,116.0,,,,2019
1366,1366,62b0ba9e8f1fecb65cca63f8,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",IT,Information Technology,120.5,120.0,106.0,132.5,95.5,,103.5,2019
1367,1367,62b0ba9e8f1fecb65cca63f9,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",MC,Mechatronics,83.0,94.5,80.0,111.0,,,,2019
1368,1368,62b0ba9e8f1fecb65cca63fc,2708,"Hindusthan College of Engineering and Technology (Autonomous), Othakkalmandapam Post, Coimbatore District 641032",ME,Mechanical Engineering,84.5,93.5,79.25,101.5,86.0,,,2019
1369,1369,62b0ba9e8f1fecb65cca63fa,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",AU,Automobile Engineering,104.5,,97.0,133.5,,110.0,,2019
1370,1370,62b0ba9e8f1fecb65cca63fb,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",CE,Civil Engineering,101.0,94.0,95.5,137.5,84.5,,,2019
1371,1371,62b0ba9e8f1fecb65cca63fd,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",CS,Computer Science and Engineering,164.0,146.5,152.0,171.5,90.0,129.0,,2019
1372,1372,62b0ba9e8f1fecb65cca63fe,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",EC,Electronics and Communication Engineering,155.0,126.5,140.5,161.5,84.0,118.0,,2019
1373,1373,62b0ba9e8f1fecb65cca63ff,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",EE,Electrical and Electronics Engineering,141.5,,117.0,155.0,126.5,92.0,,2019
1374,1374,62b0ba9e8f1fecb65cca6401,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",IT,Information Technology,147.5,121.5,137.5,155.0,86.0,113.5,,2019
1375,1375,62b0ba9e8f1fecb65cca6404,2709,"Institute of Road and Transport Technology, Vasavi College Post, Erode District 638316",ME,Mechanical Engineering,137.0,104.5,120.0,152.0,97.5,,,2019
1376,1376,62b0ba9e8f1fecb65cca6400,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",AU,Automobile Engineering,,,,92.0,,,,2019
1377,1377,62b0ba9e8f1fecb65cca6403,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",CE,Civil Engineering,80.0,,80.5,99.0,82.0,,,2019
1378,1378,62b0ba9e8f1fecb65cca6402,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",CS,Computer Science and Engineering,147.5,93.5,123.5,154.5,87.5,126.0,,2019
1379,1379,62b0ba9e8f1fecb65cca6405,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",EC,Electronics and Communication Engineering,130.5,81.0,114.0,142.5,81.5,94.5,,2019
1380,1380,62b0ba9e8f1fecb65cca6406,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",EE,Electrical and Electronics Engineering,82.5,,83.0,103.0,92.0,,,2019
1381,1381,62b0ba9e8f1fecb65cca6408,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",EI,Electronics and Instrumentation Engineering,,,,95.5,,,,2019
1382,1382,62b0ba9e8f1fecb65cca6407,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",ET,Electronics and Telecommunication Engg.,,,,88.0,,,,2019
1383,1383,62b0ba9e8f1fecb65cca640d,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",IT,Information Technology,137.0,93.0,118.0,144.0,85.0,,,2019
1384,1384,62b0ba9e8f1fecb65cca6409,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",ME,Mechanical Engineering,80.0,,83.0,97.0,92.0,82.5,,2019
1385,1385,62b0ba9e8f1fecb65cca640c,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",AU,Automobile Engineering,117.0,87.5,102.0,135.0,104.5,,,2019
1386,1386,62b0ba9e8f1fecb65cca640b,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",CE,Civil Engineering,84.0,99.5,83.0,115.0,80.0,,,2019
1387,1387,62b0ba9e8f1fecb65cca640a,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",CH,Chemical Engineering,146.0,126.5,121.0,161.5,97.5,84.0,,2019
1388,1388,62b0ba9e8f1fecb65cca640e,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",CS,Computer Science and Engineering,175.5,160.0,159.5,178.5,102.5,117.5,,2019
1389,1389,62b0ba9e8f1fecb65cca640f,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",EC,Electronics and Communication Engineering,171.0,151.0,148.0,175.0,89.5,97.0,,2019
1390,1390,62b0ba9e8f1fecb65cca6410,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",EE,Electrical and Electronics Engineering,166.0,138.5,139.5,169.0,109.5,108.5,,2019
1391,1391,62b0ba9e8f1fecb65cca6411,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",EI,Electronics and Instrumentation Engineering,142.0,136.0,108.5,153.0,,118.5,,2019
1392,1392,62b0ba9e8f1fecb65cca6412,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",FD,Food Technology,156.5,163.5,129.5,169.0,120.0,100.5,,2019
1393,1393,62b0ba9e8f1fecb65cca6414,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",IT,Information Technology,170.5,152.0,151.5,173.0,81.0,80.5,,2019
1394,1394,62b0ba9e8f1fecb65cca6413,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",MC,Mechatronics,142.5,130.5,114.5,155.5,85.0,,,2019
1395,1395,62b0ba9e8f1fecb65cca6416,2711,"Kongu Engineering College (Autonomous), Perundurai, Erode District 638052",ME,Mechanical Engineering,143.0,103.5,124.0,152.5,84.5,126.0,80.0,2019
